store_name,si,gu,ro,zip_code,addr,tel,x_code,y_code
메디칼약국,경기,용인수지구,풍덕천로,16841,"경기도 용인시 수지구 풍덕천로 114 강동빌딩 101,102호 (풍덕천동)",031-265-4770,127.0948144,37.3222415
뉴시티약국,서울,송파구,석촌호수로,5601,서울특별시 송파구 석촌호수로 160 102호 (삼전동),02-413-8897,127.0948061,37.5066991
타워약국,서울,중랑구,봉화산로,2076,"서울특별시 중랑구 봉화산로 194 710호 (신내동, 신아타운)",02-3423-2077,127.0947162,37.6064552
단비약국,서울,중랑구,봉화산로,2076,"서울특별시 중랑구 봉화산로 194 7층 705호 (신내동, 신아타운)",02-3421-1412,127.0947162,37.6064552
국제약국,서울,중랑구,봉화산로,2076,서울특별시 중랑구 봉화산로 194 신아타운 1층 (신내동),02-3423-0828,127.0947162,37.6064552
온누리수지약국,경기,용인수지구,문정로,16837,"경기도 용인시 수지구 문정로 46 (풍덕천동, 한길타운 107호)",031-262-9148,127.0947061,37.3244586
샘물약국,경기,용인수지구,문정로,16837,"경기도 용인시 수지구 문정로 46 305호 (풍덕천동, 한길타운)",031-262-9951,127.0947061,37.3244586
주원약국,충남,논산시,연무로139번길,33008,충청남도 논산시 연무읍 연무로139번길 23 (연무읍),041-741-4377,127.0946739,36.1330495
수성약국,서울,중랑구,신내로,2043,"서울특별시 중랑구 신내로 115 113호 (신내동, 도시개발(아)10단지)",02-3421-3649,127.094625,37.609432
인화약국,전북,전주완산구,천잠로,54877,전라북도 전주시 완산구 천잠로 507 (효자동3가),063-271-0075,127.0946206,35.8298064
바른약국,경기,용인수지구,동천로,16823,"경기도 용인시 수지구 동천로 83 104호 (동천동, 윤창빌딩)",070-4230-1311,127.0944423,37.3389756
튼튼약국,서울,강남구,광평로,6362,"서울특별시 강남구 광평로 196 202호 (수서동, 제이스프라자)",02-451-9111,127.0942863,37.4840004
편한약국,서울,중랑구,봉화산로,2076,서울특별시 중랑구 봉화산로 190 신내2동 관상복합청사 102호 (신내동),02-3422-3619,127.0942306,37.6061896
중부고속약국,서울,광진구,강변역로,5116,"서울특별시 광진구 강변역로 50 (구의동, 동서울터미널빌딩)",02-444-3672,127.0942004,37.534538
동서울약국,서울,광진구,강변역로,5116,"서울특별시 광진구 강변역로 50 124호 (구의동, 동서울터미널빌딩)",02-452-0015,127.0942004,37.534538
자연약국,서울,중랑구,망우로,2086,"서울특별시 중랑구 망우로 377 (상봉동, 1층)",02-2207-1709,127.0941497,37.5987546
하나약국,경기,용인수지구,수지로296번길,16841,"경기도 용인시 수지구 수지로296번길 47 107호 (풍덕천동, 수석빌딩)",031-304-8914,127.0940873,37.3218315
참약국,경기,양주시,회천남로,11473,경기도 양주시 회천남로 76 115호 (옥정동),031-857-8421,127.0940531,37.818553
정우약국,서울,중랑구,봉화산로,2043,"서울특별시 중랑구 봉화산로 189 (신내동, 상가동 107호)",02-3422-1345,127.0940151,37.6067156
갤러리약국,서울,송파구,올림픽로,5553,서울특별시 송파구 올림픽로 212 (잠실동),02-412-8579,127.0939713,37.5111896
참사랑약국,서울,송파구,올림픽로,5553,"서울특별시 송파구 올림픽로 212 (잠실동, 갤러리아팰리스 2층)",02-2144-6661,127.0939713,37.5111896
메디팜양의약국,서울,송파구,올림픽로,5553,"서울특별시 송파구 올림픽로 212 2층 220호 (잠실동, 갤러리아팰리스)",02-423-0683,127.0939713,37.5111896
천세약국,경기,의정부시,용현로,11805,경기도 의정부시 용현로 161 (민락동),031-851-1249,127.0939343,37.7406587
진미약국,경기,의정부시,용현로159번길,11805,경기도 의정부시 용현로159번길 6 104호 (민락동),031-851-1213,127.0939288,37.7408777
서울온누리약국,서울,광진구,구의강변로,5047,"서울특별시 광진구 구의강변로 99 (구의동, 용천빌딩)",02-455-5191,127.0938519,37.5395277
보건당약국,서울,송파구,백제고분로27길,5600,서울특별시 송파구 백제고분로27길 39 (삼전동),02-414-0691,127.0938501,37.5065265
원플러스약국,서울,중랑구,신내로,2024,"서울특별시 중랑구 신내로 201 1층 (신내동, 홈플러스 서울 신내점)",02-3422-6953,127.0937421,37.6158381
새백제약국,충남,논산시,시민로294번길,32980,충청남도 논산시 시민로294번길 13 (취암동),041-733-7551,127.0937379,36.1926648
봄봄온누리약국,경기,평택시,중앙로,17909,"경기도 평택시 중앙로 96 101, 102호 (합정동)",031-654-1377,127.0937036,36.9934252
미래약국,충남,아산시,용연로,31468,충청남도 아산시 배방읍 용연로 152 1층 104호,041-533-4239,127.093655,36.7836547
상봉햇살약국,서울,중랑구,상봉로,2169,서울특별시 중랑구 상봉로 118 E-마트 상봉점 4층 (망우동),02-434-8678,127.0935977,37.5965068
면목백화점약국,서울,중랑구,용마산로,2196,서울특별시 중랑구 용마산로 328 (면목동),02-2207-4636,127.0935871,37.5810611
신백제대건약국,충남,논산시,시민로294번길,32980,충청남도 논산시 시민로294번길 10 (내동),041-736-9325,127.0934665,36.1922988
설약국,경기,의정부시,용현로,11808,경기도 의정부시 용현로 158 (민락동),031-851-2474,127.0934244,37.7404209
초원온누리약국,서울,광진구,강변역로4길,5116,서울특별시 광진구 강변역로4길 10 강변역지너스타워 307호 (구의동),02-3436-8743,127.093421,37.5353487
고려약국,서울,중랑구,상봉로,2162,서울특별시 중랑구 상봉로 49 (면목동),02-433-6447,127.0933935,37.5902643
윤진약국,경기,용인수지구,수풍로131번길,16828,경기도 용인시 수지구 수풍로131번길 2 에덴파크 104호 (동천동),276-8358,127.0933916,37.3356541
영림약국,서울,송파구,올림픽로,5503,"서울특별시 송파구 올림픽로 203 (잠실동, 중앙상가 150호)",02-412-0640,127.0933434,37.5124982
보은약국,서울,광진구,영화사로,4955,서울특별시 광진구 영화사로 64-1 (구의동),02-444-4145,127.0932966,37.5547572
동삭센트럴약국,경기,평택시,동삭1로22번길,17841,경기도 평택시 동삭1로22번길 19-21 동삭프라자 102호 (동삭동),031-692-0667,127.0932609,37.0208985
성안약국,서울,광진구,자양로,4955,서울특별시 광진구 자양로 311-1 (구의동),02-446-3056,127.0932549,37.5532636
허브태평양약국,경기,용인기흥구,중부대로,17095,경기도 용인시 기흥구 중부대로 242 NS오토허브 A동 2F22호 (영덕동),031-287-9973,127.0932439,37.2694688
동천약국,경기,용인수지구,손곡로,16828,경기도 용인시 수지구 손곡로 83 동천타워 1동 108호 (동천동),031-263-3559,127.0932417,37.3359642
매일봄약국,경기,용인수지구,수풍로,16821,경기도 용인시 수지구 수풍로 107 104호 (동천동),031-624-7418,127.0931756,37.333275
시온약국,서울,송파구,백제고분로27길,5605,서울특별시 송파구 백제고분로27길 19 (삼전동),02-417-1365,127.0931666,37.5048875
황화약국,충남,논산시,고내곡로,33014,충청남도 논산시 연무읍 고내곡로 5 (),041-742-4178,127.0930532,36.0860808
봄약국,경기,용인수지구,고기로,16824,경기도 용인시 수지구 고기로 91 103호 (동천동),,127.0928675,37.3453863
옥정태평양약국,경기,양주시,회천남로,11473,경기도 양주시 회천남로 88 (옥정동),031-865-5855,127.0927954,37.8185483
봉화신세계약국,서울,중랑구,신내로,2024,"서울특별시 중랑구 신내로 211 130,131호 (신내동, 금강리빙스텔)",02-3423-3323,127.0926492,37.6164445
새봉화약국,서울,중랑구,신내로,2024,"서울특별시 중랑구 신내로 211 203-A호 (신내동, 금강리빙스텔)",02-3421-3383,127.0926492,37.6164445
송이온누리약국,서울,중랑구,신내로,2024,"서울특별시 중랑구 신내로 211 212호 (신내동, 금강리빙스텔)",02-6743-4262,127.0926492,37.6164445
우리약국,경기,용인수지구,진산로,16925,경기도 용인시 수지구 진산로 28 성원상떼빌아파트 상가1동 101호 (상현동),031-262-5006,127.0926379,37.3147961
한빛약국,서울,중랑구,겸재로,2162,서울특별시 중랑구 겸재로 225 1층 (면목동),02-2207-3588,127.092583,37.5896915
튼튼온누리약국,서울,광진구,아차산로,5047,서울특별시 광진구 아차산로 450-2 1층 (구의동),02-447-2999,127.0924764,37.5387334
한사랑약국,서울,광진구,자양로,4961,서울특별시 광진구 자양로 294-1 (구의동),02-456-5961,127.0924395,37.551858
레이크이화약국,서울,송파구,석촌호수로,5607,서울특별시 송파구 석촌호수로 135 레이크팰리스 A동 122호 (잠실동),070-4897-7137,127.0923856,37.5075719
평택프라자약국,경기,평택시,중앙로,17909,경기도 평택시 중앙로 84 (합정동),031-658-6116,127.0923651,36.9936346
평택제일약국,경기,평택시,중앙로,17909,경기도 평택시 중앙로 82-1 (합정동),031-655-8788,127.0922597,36.9937111
아이사랑약국,서울,중랑구,용마산로,2250,서울특별시 중랑구 용마산로 309 지층 (면목동),02-433-6990,127.092245,37.5798895
옥정제일약국,경기,양주시,회천남로,11473,"경기도 양주시 회천남로 92 1층 106, 107호 (옥정동)",,127.0922092,37.8185684
옥정온누리약국,경기,양주시,옥정로,11473,경기도 양주시 옥정로 222 옥정스카이 1층 108호 (옥정동),031-868-7939,127.0921542,37.8214014
다모아약국,경기,양주시,옥정로,11473,경기도 양주시 옥정로 196 111호 (옥정동),031-866-4450,127.0921402,37.8189751
시네마약국,경기,양주시,옥정로,11473,경기도 양주시 옥정로 200 옥정시네마엠디프라자 105호 (옥정동),031-868-5897,127.0921335,37.8194236
차돌약국,서울,송파구,백제고분로,5583,서울특별시 송파구 백제고분로 232 남양빌딩 104호 (삼전동),02-422-1239,127.0921222,37.5028882
메디슨약국,경기,양주시,옥정로,11473,경기도 양주시 옥정로 214 109호 (옥정동),070-4647-0018,127.0921183,37.8206905
새서울약국,서울,광진구,자양로,4961,서울특별시 광진구 자양로 288 (구의동),02-452-0251,127.092039,37.5513868
주연약국,전북,전주완산구,중인1길,55144,전라북도 전주시 완산구 중인1길 136-22 (중인동),063-222-9055,127.0920049,35.7678969
신대영약국,서울,광진구,구의강변로,5116,서울특별시 광진구 구의강변로 22 (구의동),02-447-8725,127.0918788,37.5329155
봄빛약국,경기,용인수지구,풍덕천로,16836,"경기도 용인시 수지구 풍덕천로 91 103호 (풍덕천동, 주공1단지아파트)",031-276-3141,127.0918617,37.3225343
아차산하이약국,서울,광진구,자양로,4954,서울특별시 광진구 자양로 287 (구의동),02-453-1009,127.0918294,37.551484
수지드림약국,경기,용인수지구,손곡로,16822,"경기도 용인시 수지구 손곡로 95 110~111호 (동천동, 송란아트프라자)",031-266-0996,127.0918191,37.3359633
약산약국,서울,중랑구,겸재로,2162,서울특별시 중랑구 겸재로 217 (면목동),02-435-3003,127.0917184,37.5894705
구의온누리약국,서울,광진구,자양로,4954,서울특별시 광진구 자양로 285 (구의동),02-456-8694,127.0916974,37.5513157
친절한 해든약국,경기,용인수지구,손곡로,16823,"경기도 용인시 수지구 손곡로 100 111,112호 (동천동, 훼미리프라자)",031-264-5543,127.0916721,37.3363514
삼성약국,충남,논산시,시민로307번길,32981,충청남도 논산시 시민로307번길 3 (내동),734-6623,127.0914119,36.1923031
새롬약국,서울,송파구,석촌호수로,5599,서울특별시 송파구 석촌호수로 130 신원빌딩 206호 (삼전동),02-415-8839,127.0914095,37.5072036
한사랑약국,서울,중랑구,신내로,2024,"서울특별시 중랑구 신내로 225 266호 (신내동, 디아뜨갤러리)",070-4229-9602,127.0913608,37.6169671
큰사랑약국,경기,평택시,중앙2로,17909,경기도 평택시 중앙2로 37 (합정동),031-651-1880,127.0911814,36.9915795
시티약국,경기,오산시,부산중앙로,18148,"경기도 오산시 부산중앙로 25-6 106,107호 (부산동)",031-375-0289,127.0907427,37.1509103
평택튼튼약국,경기,평택시,세교8길,17842,경기도 평택시 세교8길 30 세교디오네프라자 125호 (세교동),031-618-2300,127.0907222,37.0090505
도도약국,경기,화성시,동탄광역환승로,18479,"경기도 화성시 동탄광역환승로 73 207동 지하1층 EAST 032호 (오산동, 동탄역 반도유보라 아이비파크 8.0)",031-374-7570,127.0907013,37.2026473
그린약국,경기,성남분당구,운중로,13477,경기도 성남시 분당구 운중로 249 1층 105호 (판교동),070-7719-9595,127.0906976,37.3896478
웰빙팜건강프라자약국,서울,송파구,백제고분로,5582,"서울특별시 송파구 백제고분로 216 (삼전동, 청송빌딩)",02-417-0910,127.0905258,37.5033878
뉴월드약국,서울,중랑구,겸재로49길,2162,서울특별시 중랑구 겸재로49길 18 (면목동),02-495-4091,127.0904962,37.5898637
나래약국,경기,평택시,중앙로,17909,경기도 평택시 중앙로 66 (평택동),031-656-9277,127.0904769,36.9938637
한마음약국,충남,논산시,생뫼길,32962,충청남도 논산시 생뫼길 16 (강산동),041-735-1528,127.0904039,36.1875145
3층엠코약국,서울,중랑구,망우로,2087,"서울특별시 중랑구 망우로 353 C동 309호 (상봉동, 현대엠코이노시티)",02-434-7707,127.0903644,37.5982973
한울약국,서울,중랑구,망우로,2087,"서울특별시 중랑구 망우로 353 지하1층 (상봉동, 상봉 프레미어스 엠코)",02-432-6745,127.0903644,37.5982973
베스트약국,서울,송파구,백제고분로,5582,"서울특별시 송파구 백제고분로 214 (삼전동, 서울외과빌딩)",02-422-5296,127.0903251,37.5034258
우리들약국,서울,광진구,영화사로,4950,서울특별시 광진구 영화사로 30 (중곡동),02-452-7120,127.0902606,37.5569059
스타온누리약국,서울,송파구,삼전로,5566,서울특별시 송파구 삼전로 99 대성빌딩 1층 (잠실동),02-425-1425,127.0901509,37.5072745
서울그랜드약국,서울,송파구,백제고분로,5582,서울특별시 송파구 백제고분로 212 (삼전동),02-419-0204,127.0900832,37.5034907
